run_id,fold_id,fold_label,model_name,strategy,n_train,n_test,best_epoch,stopped_epoch,best_valid_loss,accuracy,balanced_accuracy,confusion_matrix,prediction_histogram,collapse_diagnostics,spatial_conv,spatial_update_stats,subject_id
20260519_1211_c26c8716,5,subject=27,SignalJEPA_PreLocal,full,32,8,47,100,0.5855455994606018,0.5,0.5,"[[1, 3], [1, 3]]","[2, 6]","{'prediction_histogram': [2, 6], 'collapse_ratio': 0.75, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 1}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.10524087, 0.10700472, 0.07252135, 0.03429946, 0.03676422, 0.07996374, 0.1096878, 0.11906273, 0.11921042, 0.15073928, 0.11321589, 0.1022882, 0.07333624, 0.11697061, 0.11046277, 0.12636091, 0.07199953, 0.07271039, 0.11146241, 0.0927849, 0.10628872, 0.1331972, 0.05565809, 0.07857027, 0.10663095, 0.08322759, 0.06340179, 0.03495662, 0.12401656], 'channel_signed_mean': [0.10524087, -0.08255991, 0.07140859, -0.02466952, 0.0337502, 0.02091202, 0.0237019, 0.07420094, 0.02459825, -0.00977478, 0.03952975, -0.03008154, 0.02152411, 0.08770209, -0.01140163, 0.10403291, -0.01564104, -0.07271039, 0.05912841, 0.00103272, -0.01571902, 0.04080794, -0.04393733, 0.01340728, 0.03369424, -0.00379062, -0.01006907, 0.01995162, -0.00544914], 'channel_l2': [0.2228553, 0.23402919, 0.18984395, 0.08451196, 0.08891618, 0.17816924, 0.2526052, 0.25286382, 0.24411817, 0.3037475, 0.2471851, 0.21360762, 0.16176027, 0.25715455, 0.26166621, 0.27350277, 0.15866518, 0.18479343, 0.24508539, 0.19617285, 0.21986617, 0.29135582, 0.11925443, 0.17738648, 0.23615572, 0.20723857, 0.15197553, 0.10415465, 0.26281527], 'global_abs_mean': 0.09351843, 'global_l2': 1.1609025}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.16090246, 'delta_l2': 0.17487556, 'delta_max_abs': 0.04194343, 'relative_delta': 0.149649, 'changed': True}",27
20260519_1211_c26c8716,1,subject=28,SignalJEPA_PreLocal,full,32,8,55,100,0.5717587471008301,0.5,0.5,"[[1, 3], [1, 3]]","[2, 6]","{'prediction_histogram': [2, 6], 'collapse_ratio': 0.75, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 1}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.1009106, 0.10487531, 0.08167189, 0.04009391, 0.046005, 0.07706387, 0.09692221, 0.1187161, 0.11668597, 0.15502465, 0.12600124, 0.1053524, 0.07939492, 0.13733774, 0.11309151, 0.0906058, 0.06961404, 0.06314234, 0.11593832, 0.10098156, 0.11552347, 0.12831308, 0.07540897, 0.09372097, 0.11527561, 0.09157157, 0.07839255, 0.03175278, 0.11886419], 'channel_signed_mean': [0.1009106, -0.07995467, 0.08167189, -0.03993353, 0.046005, 0.01984977, 0.01909741, 0.07400456, 0.01638953, 0.00441062, 0.05798243, -0.02175267, 0.03692267, 0.10467937, -0.00284864, 0.08092664, -0.01681864, -0.05345154, 0.05720749, -0.00382974, -0.01785393, 0.05264268, -0.04559918, 0.00312924, 0.02351426, 0.00277885, -0.01426265, 0.03021138, 0.01858347], 'channel_l2': [0.22788137, 0.22985715, 0.21229416, 0.11072186, 0.10806129, 0.16492915, 0.2074358, 0.24324109, 0.23683731, 0.31218699, 0.27651614, 0.21842135, 0.16371402, 0.29501143, 0.26745182, 0.21377219, 0.154787, 0.16080232, 0.27120265, 0.23048444, 0.25641057, 0.29597285, 0.15625331, 0.22268796, 0.25365326, 0.21196887, 0.19165869, 0.07665436, 0.25056452], 'global_abs_mean': 0.09614664, 'global_l2': 1.19601667}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.19601664, 'delta_l2': 0.2314373, 'delta_max_abs': 0.0466856, 'relative_delta': 0.19805147, 'changed': True}",28
20260519_1211_c26c8716,2,subject=28,SignalJEPA_PreLocal,full,32,8,44,100,0.632828414440155,0.5,0.5,"[[3, 1], [3, 1]]","[6, 2]","{'prediction_histogram': [6, 2], 'collapse_ratio': 0.75, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.10299756, 0.08759724, 0.07907729, 0.04700774, 0.04756325, 0.09773506, 0.10432027, 0.0952806, 0.12953469, 0.14836678, 0.11965518, 0.08849798, 0.0709447, 0.1082323, 0.11126143, 0.11001217, 0.05299769, 0.07898614, 0.13635296, 0.11849591, 0.10931963, 0.13815983, 0.05974705, 0.10540815, 0.10488053, 0.08652477, 0.07288651, 0.04371414, 0.13055257], 'channel_signed_mean': [0.10299756, -0.07921177, 0.06193063, -0.04472334, 0.04756325, 0.03549021, 0.03817776, 0.06416969, 0.00776413, 0.00656454, 0.04713089, -0.01934988, 0.02324115, 0.08470019, 0.00214103, 0.0756536, -0.00997758, -0.0746911, 0.06852466, 0.00403162, -0.00031106, 0.05981747, -0.0495261, 0.022007, 0.01451251, 0.01322943, -0.01115354, 0.03897857, 0.01402705], 'channel_l2': [0.24231745, 0.19928534, 0.20529209, 0.12063126, 0.12716222, 0.20289116, 0.2204289, 0.19989349, 0.26049277, 0.3010745, 0.26416087, 0.18985124, 0.14615303, 0.24572118, 0.26212385, 0.22536753, 0.12065616, 0.18864365, 0.29766199, 0.24814078, 0.24439292, 0.3162742, 0.13224442, 0.2267089, 0.23573935, 0.1973379, 0.17239587, 0.12293002, 0.27411577], 'global_abs_mean': 0.09607276, 'global_l2': 1.18744552}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.1874455, 'delta_l2': 0.27821152, 'delta_max_abs': 0.05163025, 'relative_delta': 0.2380783, 'changed': True}",28
20260519_1211_c26c8716,3,subject=28,SignalJEPA_PreLocal,full,32,8,37,100,0.6731659173965454,0.75,0.75,"[[2, 2], [0, 4]]","[2, 6]","{'prediction_histogram': [2, 6], 'collapse_ratio': 0.75, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 1}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.11162546, 0.09851994, 0.0919963, 0.04261216, 0.05083371, 0.08198044, 0.08939411, 0.114269, 0.11417504, 0.12435362, 0.12745211, 0.08091062, 0.07545184, 0.11697091, 0.11442488, 0.0954956, 0.05886319, 0.07670128, 0.13137585, 0.10627513, 0.12750283, 0.12644772, 0.07372962, 0.08854134, 0.10367983, 0.06859806, 0.07794988, 0.06240398, 0.13216093], 'channel_signed_mean': [0.11162546, -0.07786188, 0.0864052, -0.04261216, 0.04396055, 0.03133018, 0.03038395, 0.08018616, 0.01510676, -0.01051418, 0.04217827, -0.02246806, 0.02863609, 0.09830931, -0.00175487, 0.07754295, -0.01324729, -0.07670128, 0.05630698, 0.00012863, -0.02017136, 0.04340978, -0.05553848, 0.00115991, 0.0212936, -0.00440753, -0.01473262, 0.03341282, 0.00876223], 'channel_l2': [0.26173124, 0.21848483, 0.23097892, 0.10879546, 0.13483416, 0.17060387, 0.18470931, 0.23628715, 0.23160829, 0.25310719, 0.28391892, 0.17355032, 0.15635051, 0.26615927, 0.26878518, 0.20405406, 0.13939066, 0.1770432, 0.29925871, 0.21964422, 0.28522885, 0.29039872, 0.15697393, 0.20820646, 0.22047193, 0.15613477, 0.17645027, 0.14640571, 0.27356264], 'global_abs_mean': 0.09533434, 'global_l2': 1.1742698}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.17426983, 'delta_l2': 0.29233731, 'delta_max_abs': 0.05149847, 'relative_delta': 0.25016638, 'changed': True}",28
20260519_1211_c26c8716,4,subject=28,SignalJEPA_PreLocal,full,32,8,55,100,0.6352635025978088,0.625,0.625,"[[3, 1], [2, 2]]","[5, 3]","{'prediction_histogram': [5, 3], 'collapse_ratio': 0.625, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.11126115, 0.1073698, 0.08135624, 0.04085795, 0.06008482, 0.08707622, 0.09666632, 0.12905583, 0.11136004, 0.13558502, 0.13210121, 0.08324595, 0.08212312, 0.12944196, 0.09653822, 0.09682726, 0.06648148, 0.07774608, 0.12831248, 0.09967957, 0.12099648, 0.14135483, 0.07580197, 0.08749833, 0.09586523, 0.07934721, 0.08723236, 0.03480855, 0.12443992], 'channel_signed_mean': [0.11126115, -0.06505515, 0.08007038, -0.0222785, 0.0486467, 0.04590553, 0.00691969, 0.09352418, 0.02000944, -0.00795242, 0.04728907, -0.01991575, 0.04083104, 0.09127726, 0.00876109, 0.08274788, -0.01881001, -0.07774608, 0.05781402, 0.00639368, -0.02075222, 0.04275366, -0.04867419, 0.01494174, 0.01285443, -0.00478898, -0.01328668, 0.01257183, -0.00494076], 'channel_l2': [0.2519761, 0.22712159, 0.21026276, 0.09466896, 0.14257675, 0.18230462, 0.22101046, 0.28014576, 0.22902861, 0.2781558, 0.29107171, 0.17353204, 0.17212233, 0.27195108, 0.22458234, 0.22514993, 0.15017886, 0.17756027, 0.2891176, 0.20548677, 0.25789002, 0.30593511, 0.15398897, 0.19138122, 0.22104387, 0.18897462, 0.19669396, 0.07878482, 0.25900853], 'global_abs_mean': 0.09656952, 'global_l2': 1.18127227}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.18127224, 'delta_l2': 0.23668481, 'delta_max_abs': 0.05028418, 'relative_delta': 0.202542, 'changed': True}",28
20260519_1211_c26c8716,1,subject=32,SignalJEPA_PreLocal,full,32,8,9,100,0.6925758719444275,0.625,0.625,"[[2, 2], [1, 3]]","[3, 5]","{'prediction_histogram': [3, 5], 'collapse_ratio': 0.625, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 1}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.10992828, 0.07897954, 0.07948761, 0.03140263, 0.03359189, 0.08420366, 0.0758188, 0.12768605, 0.12585545, 0.15987095, 0.118708, 0.10967152, 0.08135158, 0.11793279, 0.11728138, 0.12665556, 0.05453642, 0.07169193, 0.12219746, 0.09598927, 0.13054392, 0.11478856, 0.07162858, 0.0917922, 0.13052785, 0.06415634, 0.09673864, 0.02189762, 0.11738232], 'channel_signed_mean': [0.10992828, -0.07041793, 0.07584096, -0.02093374, 0.03021325, 0.04219916, 0.01959359, 0.08483861, 0.0166206, 0.00365239, 0.04560566, -0.02864274, 0.03181047, 0.09527973, -0.00844256, 0.10043246, -0.0120636, -0.06819245, 0.06266602, 0.00207683, -0.02408402, 0.02813539, -0.03550617, 0.02811312, 0.02600175, -0.01442845, -0.03486375, 0.02189762, 0.00224926], 'channel_l2': [0.22543204, 0.17522185, 0.20256816, 0.06668088, 0.08106793, 0.18528116, 0.17300616, 0.27612478, 0.25580662, 0.32061374, 0.2635448, 0.22801389, 0.17440152, 0.26987752, 0.2794522, 0.27830929, 0.13174778, 0.18884489, 0.28803483, 0.19661504, 0.27438238, 0.24465373, 0.16096488, 0.20366392, 0.30662939, 0.17658652, 0.20394954, 0.05362627, 0.26336727], 'global_abs_mean': 0.0952516, 'global_l2': 1.19948518}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.1994851, 'delta_l2': 0.24912683, 'delta_max_abs': 0.04496276, 'relative_delta': 0.2131892, 'changed': True}",32
20260519_1211_c26c8716,5,subject=28,SignalJEPA_PreLocal,full,32,8,29,100,0.6808313131332397,0.625,0.625,"[[1, 3], [0, 4]]","[1, 7]","{'prediction_histogram': [1, 7], 'collapse_ratio': 0.875, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 1}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.10893908, 0.08520061, 0.07418589, 0.04656226, 0.04293061, 0.08428638, 0.0956485, 0.11521247, 0.12247717, 0.1696738, 0.12159888, 0.09364075, 0.07935672, 0.11577919, 0.08340894, 0.0986257, 0.06004375, 0.07823446, 0.13132149, 0.11005758, 0.11095525, 0.12722842, 0.07135513, 0.09054352, 0.0925923, 0.09672268, 0.08484803, 0.0603137, 0.12827015], 'channel_signed_mean': [0.10893908, -0.06391442, 0.07088365, -0.04231632, 0.0358151, 0.03692835, 0.02056858, 0.06564419, 0.01471393, 0.0085381, 0.04684755, -0.03073183, 0.0163494, 0.07906643, 0.00552248, 0.07610764, -0.00409782, -0.07823446, 0.07153577, -0.00712634, 0.01210984, 0.04733897, -0.06043569, -0.00256021, 0.01664512, 0.02042569, -0.02333475, 0.03210469, 0.01053768], 'channel_l2': [0.24115466, 0.18301803, 0.19881946, 0.122066, 0.10397121, 0.17822734, 0.20802186, 0.23495701, 0.247705, 0.33983633, 0.28057075, 0.20241885, 0.17040595, 0.24824889, 0.2022543, 0.21761122, 0.13966411, 0.18938163, 0.28198546, 0.23025607, 0.23740421, 0.28615734, 0.1552406, 0.22441132, 0.20319448, 0.22149633, 0.20509195, 0.14678438, 0.26922193], 'global_abs_mean': 0.09586254, 'global_l2': 1.17883396}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.17883405, 'delta_l2': 0.23738053, 'delta_max_abs': 0.05005741, 'relative_delta': 0.20313736, 'changed': True}",28
20260519_1211_c26c8716,2,subject=29,SignalJEPA_PreLocal,full,32,8,1,100,0.6950539946556091,0.5,0.5,"[[3, 1], [3, 1]]","[6, 2]","{'prediction_histogram': [6, 2], 'collapse_ratio': 0.75, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.10649346, 0.096751, 0.08303565, 0.05735722, 0.0485163, 0.07991181, 0.09347653, 0.12396257, 0.1323562, 0.17578109, 0.1051081, 0.07990298, 0.07753883, 0.12577923, 0.09088809, 0.08468008, 0.08155955, 0.06919407, 0.13771766, 0.07846987, 0.08798596, 0.13035692, 0.07389383, 0.09489693, 0.08485854, 0.10270026, 0.0911614, 0.04297602, 0.1220967], 'channel_signed_mean': [0.10649346, -0.06900518, 0.07770067, -0.03612722, 0.03799014, 0.04608608, 0.01114739, 0.08038001, 0.00799033, -0.03129303, 0.04690906, -0.05492442, 0.01496014, 0.07262583, -0.02411372, 0.08468008, -0.02286826, -0.0615681, 0.07835903, -0.0124575, -0.01234582, 0.04810461, -0.03148148, 0.00684899, 0.0137557, 0.0203649, -0.02915163, 0.01907994, 0.01240288], 'channel_l2': [0.22473274, 0.20804532, 0.20540445, 0.12141466, 0.11235429, 0.17457651, 0.22863032, 0.2652868, 0.27089664, 0.35821953, 0.22758308, 0.19887094, 0.17397209, 0.27180895, 0.19881916, 0.1972733, 0.17529321, 0.17854318, 0.31206349, 0.16551173, 0.18546206, 0.28993794, 0.15394731, 0.22667064, 0.20114809, 0.2440792, 0.19024596, 0.12231286, 0.25922719], 'global_abs_mean': 0.09515197, 'global_l2': 1.17958558}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.1795856, 'delta_l2': 0.29234154, 'delta_max_abs': 0.04916165, 'relative_delta': 0.25017, 'changed': True}",29
20260519_1211_c26c8716,3,subject=29,SignalJEPA_PreLocal,full,32,8,1,100,0.6916685104370117,0.375,0.375,"[[1, 3], [2, 2]]","[3, 5]","{'prediction_histogram': [3, 5], 'collapse_ratio': 0.625, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 1}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.09587615, 0.08823871, 0.08153526, 0.03934465, 0.03677713, 0.07584013, 0.09455732, 0.11110413, 0.12132318, 0.15820467, 0.15282093, 0.09580281, 0.07420416, 0.12971886, 0.07755496, 0.08723035, 0.07266393, 0.08706866, 0.11014452, 0.08409688, 0.0919221, 0.11967956, 0.05964919, 0.10424365, 0.11864381, 0.09568775, 0.10018231, 0.04517861, 0.11413271], 'channel_signed_mean': [0.09587615, -0.06596051, 0.08153526, -0.01274908, 0.03323825, 0.03552661, 0.00498763, 0.08116512, 0.00810503, -0.01716916, 0.05563961, -0.06494883, 0.00167015, 0.07520272, 0.000979, 0.07579632, -0.03278997, -0.08562733, 0.07442962, 0.00294494, -0.01997728, 0.05930637, -0.0226396, 0.01718768, 0.04349833, 0.01833677, -0.02899781, 0.01439727, -0.00155698], 'channel_l2': [0.22127327, 0.20056944, 0.20752583, 0.08998794, 0.10627182, 0.17359251, 0.22475679, 0.24776085, 0.25080299, 0.32443732, 0.31830403, 0.23246174, 0.17955777, 0.26201692, 0.18213436, 0.20164792, 0.15585208, 0.21715216, 0.25005731, 0.17786291, 0.20511702, 0.27553251, 0.12352823, 0.22880873, 0.25645337, 0.20938762, 0.21901257, 0.11106645, 0.25279936], 'global_abs_mean': 0.09391127, 'global_l2': 1.17344117}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.17344112, 'delta_l2': 0.28965014, 'delta_max_abs': 0.04519346, 'relative_delta': 0.24786685, 'changed': True}",29
20260519_1211_c26c8716,4,subject=29,SignalJEPA_PreLocal,full,32,8,1,100,0.6951665282249451,0.25,0.25,"[[2, 2], [4, 0]]","[6, 2]","{'prediction_histogram': [6, 2], 'collapse_ratio': 0.75, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.11724737, 0.09100188, 0.06947596, 0.03766539, 0.02856648, 0.1168654, 0.07652776, 0.12742472, 0.11173099, 0.17416763, 0.113135, 0.10317859, 0.05949115, 0.12325979, 0.12914899, 0.11891703, 0.09072921, 0.08465901, 0.13311832, 0.07691328, 0.09112991, 0.11549581, 0.03834159, 0.09101938, 0.10709506, 0.08362956, 0.07357568, 0.04685448, 0.10171275], 'channel_signed_mean': [0.11724737, -0.08295643, 0.04479376, -0.00715883, 0.02856648, 0.0557906, 0.00099272, 0.07515028, 0.02812637, -0.03988013, 0.04498404, -0.04365984, -0.01030116, 0.08952679, -0.03226893, 0.09763315, -0.01718459, -0.0645525, 0.07014897, 0.01542494, -0.02565003, 0.04470926, -0.02922129, 0.00285152, 0.04702128, 0.01248358, -0.02361698, 0.04685448, 0.01047565], 'channel_l2': [0.24541479, 0.21555044, 0.15580383, 0.08118221, 0.08760764, 0.24192999, 0.19104043, 0.26610383, 0.23067446, 0.36237186, 0.24309365, 0.22865795, 0.15441695, 0.26171049, 0.27842748, 0.25427121, 0.19694926, 0.1888209, 0.31001845, 0.162246, 0.21021612, 0.25625023, 0.08876434, 0.21956219, 0.24369308, 0.21659766, 0.1519233, 0.11847653, 0.22090487], 'global_abs_mean': 0.0942096, 'global_l2': 1.18174481}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.18174484, 'delta_l2': 0.30248297, 'delta_max_abs': 0.05335251, 'relative_delta': 0.25884849, 'changed': True}",29
20260519_1211_c26c8716,5,subject=29,SignalJEPA_PreLocal,full,32,8,1,100,0.6937309503555298,0.625,0.625,"[[1, 3], [0, 4]]","[1, 7]","{'prediction_histogram': [1, 7], 'collapse_ratio': 0.875, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 1}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.09188501, 0.0968335, 0.07896373, 0.06305604, 0.04087588, 0.0593683, 0.09587537, 0.13058874, 0.11069702, 0.19426574, 0.11074244, 0.06241633, 0.07307468, 0.13466837, 0.07819577, 0.08643551, 0.07612016, 0.06436554, 0.1347934, 0.07812053, 0.08518258, 0.1280158, 0.0620907, 0.09371145, 0.0935909, 0.11501306, 0.10878497, 0.05962981, 0.13337471], 'channel_signed_mean': [0.09188501, -0.08629756, 0.07314698, -0.02452176, 0.03372115, 0.02598651, 0.01415993, 0.07465651, 0.00721609, -0.01143452, 0.05663869, -0.03490395, 0.01750546, 0.07886817, -0.0135985, 0.07394584, -0.03613127, -0.06128895, 0.07340943, 5.519e-05, -0.00914226, 0.04989225, -0.03507817, 0.01773021, 0.03045713, 0.01485089, -0.03542545, 0.01876622, 0.00550523], 'channel_l2': [0.21053256, 0.22284055, 0.19196194, 0.13616374, 0.11577746, 0.12861463, 0.2273889, 0.27406514, 0.22620963, 0.39060223, 0.23111166, 0.14439532, 0.16848084, 0.2828837, 0.17072472, 0.19785853, 0.15815426, 0.15560089, 0.29344362, 0.16317797, 0.19418332, 0.2827031, 0.12919612, 0.20998809, 0.19946845, 0.26609573, 0.2374891, 0.1536818, 0.28676778], 'global_abs_mean': 0.09450813, 'global_l2': 1.1722064}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.17220637, 'delta_l2': 0.29116996, 'delta_max_abs': 0.05094524, 'relative_delta': 0.24916743, 'changed': True}",29
